tagID,raw_tag,raw_distinct_users,raw_distinct_artists,raw_assignments,display_normalized,tag_key,base_display_tag,post_plural_key,canonical_key,canonical_tag,review_numbers,manual_review_notes,manual_review_flag
10909,christmas song,1,1,1,christmas song,christmas song,christmas song,christmas,christmas,christmas,279 | 280,,False
10910,christmas album,0,0,0,christmas album,christmas album,christmas album,christmas album,christmas album,christmas album,,,False
10911,denters,1,1,1,denters,denters,denters,denters,denters,denters,,,False
10912,esmee,1,1,1,esmee,esmee,esmee,esmee,esmee,esmee,,,False
10913,outta,1,1,1,outta,outta,outta,outta,outta,outta,,,False
10914,here,1,1,1,here,here,here,here,here,here,,,False
10915,mother,1,1,1,mother,mother,mother,mother,mother,mother,,,False
10916,mum,1,1,1,mum,mum,mum,mum,mum,mum,,,False
10917,vma,1,1,1,vma,vma,vma,vma,vma,vma,,,False
10918,primer amor,0,0,0,primer amor,primer amor,primer amor,primer amor,primer amor,primer amor,,,False
10919,loves embrace,0,0,0,loves embrace,loves embrace,loves embrace,loves embrace,loves embrace,loves embrace,,,False
10920,beautful,0,0,0,beautful,beautful,beautful,beautful,beautful,beautful,,,False
10921,get yours,0,0,0,get yours,get yours,get yours,get yours,get yours,get yours,,,False
10922,get mine,0,0,0,get mine,get mine,get mine,get mine,get mine,get mine,,,False
10923,cruz,0,0,0,cruz,cruz,cruz,cruz,cruz,cruz,,,False
10924,loving me 4 me,0,0,0,loving me 4 me,loving me 4 me,loving me 4 me,loving me 4 me,loving me 4 me,loving me 4 me,,,False
10925,can't hold us down,0,0,0,can't hold us down,can't hold us down,can't hold us down,can't hold us down,can't hold us down,can't hold us down,,,False
10926,i'm ok,0,0,0,i'm ok,i'm ok,i'm ok,i'm ok,i'm ok,i'm ok,,,False
10927,make over,0,0,0,make over,make over,make over,make over,make over,make over,,,False
10928,impossible,0,0,0,impossible,impossible,impossible,impossible,impossible,impossible,,,False
10929,the voice within,0,0,0,the voice within,the voice within,the voice within,the voice within,the voice within,the voice within,,,False
10930,soar,0,0,0,soar,soar,soar,soar,soar,soar,,,False
10931,walk away,0,0,0,walk away,walk away,walk away,walk away,walk away,walk away,,,False
10932,underappreciated,0,0,0,underappreciated,underappreciated,underappreciated,underappreciated,underappreciated,underappreciated,,,False
10934,the most beautiful fag in this world,1,1,1,the most beautiful fag in this world,the most beautiful fag in this world,the most beautiful fag in this world,the most beautiful fag in this world,the most beautiful fag in this world,the most beautiful fag in this world,,,False
10935,mainz,1,1,1,mainz,mainz,mainz,mainz,mainz,mainz,,,False
10936,sexyy,1,2,2,sexyy,sexyy,sexyy,sexyy,sexyy,sexyy,,,False
10937,daring,1,2,2,daring,daring,daring,daring,daring,daring,,,False
10938,glamorous,1,2,2,glamorous,glamorous,glamorous,glamorous,glamorous,glamorous,,,False
10939,outrageous,1,2,2,outrageous,outrageous,outrageous,outrageous,outrageous,outrageous,,,False
10940,90s lovee,1,2,2,90s lovee,90s lovee,90s lovee,90s lovee,90s lovee,90s lovee,,,False
10941,alternativee,1,2,2,alternativee,alternativee,alternativee,alternative,alternative,alternative,164 | 165 | 166 | 236 | 237 | 238,,False
10942,emo x3,1,2,2,emo x3,emo x3,emo x3,emo x3,emo x3,emo x3,,,False
10943,wowtastic,1,1,1,wowtastic,wowtastic,wowtastic,wowtastic,wowtastic,wowtastic,,,False
10944,x3,0,0,0,x3,x3,x3,x3,x3,x3,,,False
10945,hung up,1,1,1,hung up,hung up,hung up,hung up,hung up,hung up,,,False
10946,princess of pop,1,1,1,princess of pop,princess of pop,princess of pop,princess of pop,princess of pop,princess of pop,,,False
10947,jammin,1,1,1,jammin,jammin,jammin,jammin,jammin,jammin,,,False
10948,fab,1,1,1,fab,fab,fab,fab,fab,fab,,,False
10949,edgy,1,1,1,edgy,edgy,edgy,edgy,edgy,edgy,,,False
10950,birth year,1,1,1,birth year,birth year,birth year,birth year,birth year,birth year,,,False
10951,feel good inc,1,1,1,feel good inc,feel good inc,feel good inc,feel good inc,feel good inc,feel good inc,,,False
10952,classy,1,1,1,classy,classy,classy,classy,classy,classy,,,False
10953,golden state,1,1,1,golden state,golden state,golden state,golden state,golden state,golden state,,,False
10954,paul oakenfold,1,3,3,paul oakenfold,paul oakenfold,paul oakenfold,paul oakenfold,paul oakenfold,paul oakenfold,,,False
10955,emma watson,1,1,1,emma watson,emma watson,emma watson,emma watson,emma watson,emma watson,,,False
10956,elijah wood,1,2,2,elijah wood,elijah wood,elijah wood,elijah wood,elijah wood,elijah wood,,,False
10957,ashley greene,0,0,0,ashley greene,ashley greene,ashley greene,ashley greene,ashley greene,ashley greene,,,False
10958,natalie imbruglia,1,1,1,natalie imbruglia,natalie imbruglia,natalie imbruglia,natalie imbruglia,natalie imbruglia,natalie imbruglia,,,False
10959,twilight soundtrack,1,1,1,twilight soundtrack,twilight soundtrack,twilight soundtrack,twilight soundtrack,twilight soundtrack,twilight soundtrack,,,False
10960,this is not emo,1,2,2,this is not emo,this is not emo,this is not emo,this is not emo,this is not emo,this is not emo,,,False
10961,synth gothic,0,0,0,synth gothic,synth gothic,synth-gothic,synth gothic,synth gothic,synth-gothic,,,False
10962,melodic punk,2,3,3,melodic punk,melodic punk,melodic punk,melodic punk,melodic punk,melodic punk,,,False
10963,imperative reaction,1,3,3,imperative reaction,imperative reaction,imperative reaction,imperative reaction,imperative reaction,imperative reaction,,,False
10964,the bravery,1,1,1,the bravery,the bravery,the bravery,the bravery,the bravery,the bravery,,,False
10965,hypernova,1,1,1,hypernova,hypernova,hypernova,hypernova,hypernova,hypernova,,,False
10966,elsiane,1,2,2,elsiane,elsiane,elsiane,elsiane,elsiane,elsiane,,,False
10967,we have band,1,1,1,we have band,we have band,we have band,we have band,we have band,we have band,,,False
10968,provision,1,2,2,provision,provision,provision,provision,provision,provision,,,False
10969,hurts,1,1,1,hurts,hurts,hurts,hurts,hurts,hurts,,,False
10970,santigold,1,1,1,santigold,santigold,santigold,santigold,santigold,santigold,,,False
10971,lowe,1,2,2,lowe,lowe,lowe,lowe,lowe,lowe,,,False
10972,whistling,1,1,1,whistling,whistling,whistling,whistling,whistling,whistling,,,False
10973,heart-breaking,1,1,1,heart-breaking,heart breaking,heart breaking,heart breaking,heart breaking,heart breaking,,,False
10974,unstoppable,1,1,1,unstoppable,unstoppable,unstoppable,unstoppable,unstoppable,unstoppable,,,False
10975,tear-jearker,1,1,1,tear-jearker,tear jearker,tear-jearker,tear jearker,tear jearker,tear-jearker,,,False
10976,johnny cash,3,2,3,johnny cash,johnny cash,johnny cash,johnny cash,johnny cash,johnny cash,,,False
10977,toto,1,1,1,toto,toto,toto,toto,toto,toto,,,False
10978,galactic,1,1,1,galactic,galactic,galactic,galactic,galactic,galactic,,,False
10979,lights,1,1,1,lights,lights,lights,lights,lights,lights,86,Keep separate. Flagged: ambiguous meanings.,True
10980,naked,1,1,1,naked,naked,naked,naked,naked,naked,,,False
10981,question,1,1,1,question,question,question,question,question,question,80,Keep separate. Flagged: ambiguous/private organisational label.,True
10982,vampire,1,1,1,vampire,vampire,vampire,vampire,vampire,vampire,,,False
10983,cansas,1,1,1,cansas,cansas,cansas,cansas,cansas,cansas,,,False
10984,dorothy,1,1,1,dorothy,dorothy,dorothy,dorothy,dorothy,dorothy,,,False
10985,stand-out,1,1,1,stand-out,stand out,stand-out,stand out,stand out,stand-out,,,False
10986,too late,1,1,1,too late,too late,too late,too late,too late,too late,,,False
10987,purple haze,1,1,1,purple haze,purple haze,purple haze,purple haze,purple haze,purple haze,,,False
10988,eternal love,1,1,1,eternal love,eternal love,eternal love,eternal love,eternal love,eternal love,,,False
10989,video games music,1,1,1,video games music,video games music,video games music,video games music,video games music,video games music,,,False
10990,poota,1,3,3,poota,poota,poota,poota,poota,poota,,,False
10991,cabelo ruim,1,3,3,cabelo ruim,cabelo ruim,cabelo ruim,cabelo ruim,cabelo ruim,cabelo ruim,,,False
10992,rampeira,1,2,2,rampeira,rampeira,rampeira,rampeira,rampeira,rampeira,,,False
10993,ridicula,1,1,1,ridicula,ridicula,ridicula,ridicula,ridicula,ridicula,,,False
10994,viadinha,1,1,1,viadinha,viadinha,viadinha,viadinha,viadinha,viadinha,,,False
10995,demonia,1,1,1,demonia,demonia,demonia,demonia,demonia,demonia,,,False
10996,sandy,1,1,1,sandy,sandy,sandy,sandy,sandy,sandy,,,False
10997,ex-sandy,1,1,1,ex-sandy,ex sandy,ex-sandy,ex sandy,ex sandy,ex-sandy,,,False
10998,gostosa,1,1,1,gostosa,gostosa,gostosa,gostosa,gostosa,gostosa,,,False
10999,ahazante,1,1,1,ahazante,ahazante,ahazante,ahazante,ahazante,ahazante,,,False
11000,amo demaix,1,1,1,amo demaix,amo demaix,amo demaix,amo demaix,amo demaix,amo demaix,,,False
11001,gozada,1,1,1,gozada,gozada,gozada,gozada,gozada,gozada,,,False
11002,vadia que faz musica boa,1,1,1,vadia que faz musica boa,vadia que faz musica boa,vadia que faz musica boa,vadia que faz musica boa,vadia que faz musica boa,vadia que faz musica boa,,,False
11003,lenda do folclore brasileiro,1,1,1,lenda do folclore brasileiro,lenda do folclore brasileiro,lenda do folclore brasileiro,lenda do folclore brasileiro,lenda do folclore brasileiro,lenda do folclore brasileiro,,,False
11004,curupira,1,1,1,curupira,curupira,curupira,curupira,curupira,curupira,,,False
11005,testa,1,1,1,testa,testa,testa,testa,testa,testa,,,False
11006,voz da decada,1,1,1,voz da decada,voz da decada,voz da decada,voz da decada,voz da decada,voz da decada,,,False
11007,gorda e gostosa,1,1,1,gorda e gostosa,gorda e gostosa,gorda e gostosa,gorda e gostosa,gorda e gostosa,gorda e gostosa,,,False
11008,golfinho,1,1,1,golfinho,golfinho,golfinho,golfinho,golfinho,golfinho,,,False
11009,obesa,1,1,1,obesa,obesa,obesa,obesa,obesa,obesa,,,False
11010,baleia,1,1,1,baleia,baleia,baleia,baleia,baleia,baleia,,,False
11011,chubby,1,1,1,chubby,chubby,chubby,chubby,chubby,chubby,,,False
11012,moving my hips like yeah,1,1,1,moving my hips like yeah,moving my hips like yeah,moving my hips like yeah,moving my hips like yeah,moving my hips like yeah,moving my hips like yeah,,,False
11013,jeff buckley,1,1,1,jeff buckley,jeff buckley,jeff buckley,jeff buckley,jeff buckley,jeff buckley,,,False
11014,historic,0,0,0,historic,historic,historic,historic,historic,historic,,,False
11015,cossack,0,0,0,cossack,cossack,cossack,cossack,cossack,cossack,,,False
11016,vaticanian,0,0,0,vaticanian,vaticanian,vaticanian,vaticanian,vaticanian,vaticanian,,,False
11017,videogame,0,0,0,videogame,videogame,videogame,videogame,videogame,videogame,,,False
11018,the sims 3,0,0,0,the sims 3,the sims 3,the sims 3,the sims 3,the sims 3,the sims 3,,,False
11019,children's,0,0,0,children's,children's,children's,children's,children's,children's,,,False
11020,duda kesnay,0,0,0,duda kesnay,duda kesnay,duda kesnay,duda kesnay,duda kesnay,duda kesnay,,,False
11021,auto didata,0,0,0,auto didata,auto didata,auto didata,auto didata,auto didata,auto didata,,,False
11022,autodidata,0,0,0,autodidata,autodidata,autodidata,autodidata,autodidata,autodidata,,,False
11023,thrash/death metal,1,1,1,thrash/death metal,thrash death metal,thrash/death metal,thrash death metal,thrash death metal,thrash/death metal,,,False
11024,satanic black metal from hell,1,1,1,satanic black metal from hell,satanic black metal from hell,satanic black metal from hell,satanic black metal from hell,satanic black metal from hell,satanic black metal from hell,,,False
11025,a god on the earth,1,16,16,a god on the earth,a god on the earth,a god on the earth,a god on the earth,a god on the earth,a god on the earth,,,False
11026,a floyd,1,6,6,a floyd,a floyd,a floyd,a floyd,a floyd,a floyd,,,False
11027,death brutal pagode,0,0,0,death brutal pagode,death brutal pagode,death brutal pagode,death brutal pagode,death brutal pagode,death brutal pagode,,,False
11028,psychodelic internet,0,0,0,psychodelic internet,psychodelic internet,psychodelic internet,psychodelic internet,psychodelic internet,psychodelic internet,,,False
11029,feijoada bulgara,0,0,0,feijoada bulgara,feijoada bulgara,feijoada bulgara,feijoada bulgara,feijoada bulgara,feijoada bulgara,,,False
11030,troll,0,0,0,troll,troll,troll,troll,troll,troll,,,False
11031,stone rock,1,1,1,stone rock,stone rock,stone rock,stone rock,stone rock,stone rock,,,False
11032,brit-rock,1,1,1,brit-rock,brit rock,brit rock,british rock,british rock,british rock,252 | 255,,False
11033,heavy blues rock,1,1,1,heavy blues rock,heavy blues rock,heavy blues rock,heavy blues rock,heavy blues rock,heavy blues rock,,,False
11034,the rocket summer,1,1,1,the rocket summer,the rocket summer,the rocket summer,the rocket summer,the rocket summer,the rocket summer,,,False
11035,chick vocal,0,0,0,chick vocal,chick vocal,chick vocal,chick vocal,chick vocal,chick vocal,,,False
11036,dream pop  electropop,0,0,0,dream pop electropop,dream pop electropop,dream pop electropop,dream pop electropop,dream pop electropop,dream pop electropop,,,False
11037,the chocolate,0,0,0,the chocolate,the chocolate,the chocolate,the chocolate,the chocolate,the chocolate,,,False
11038,outcesticide viii,0,0,0,outcesticide viii,outcesticide viii,outcesticide viii,outcesticide viii,outcesticide viii,outcesticide viii,,,False
11039,the pixies,0,0,0,the pixies,the pixies,the pixies,the pixies,the pixies,the pixies,,,False
11040,california gurls,1,1,1,california gurls,california gurls,california gurls,california gurls,california gurls,california gurls,,,False
11041,high school musical 3,1,1,1,high school musical 3,high school musical 3,high school musical 3,high school musical 3,high school musical 3,high school musical 3,,,False
11042,all artists,0,0,0,all artists,all artists,all artists,all artists,all artists,all artists,,,False
11043,beardy,0,0,0,beardy,beardy,beardy,beardy,beardy,beardy,,,False
11044,rock   seen live,0,0,0,rock seen live,rock seen live,rock seen live,rock seen live,rock seen live,rock seen live,,,False
11045,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,1,1,1,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,,,False
11046,manchester sound,1,1,1,manchester sound,manchester sound,manchester sound,manchester sound,manchester sound,manchester sound,,,False
11047,sad and beautifull,1,1,1,sad and beautifull,sad and beautifull,sad and beautifull,sad and beautifull,sad and beautifull,sad and beautifull,,,False
11048,sheffiel bands,1,1,1,sheffiel bands,sheffiel bands,sheffiel bands,sheffiel bands,sheffiel bands,sheffiel bands,,,False
11049,indie indi,1,1,1,indie indi,indie indi,indie indi,indie indi,indie indi,indie indi,,,False
11050,super fun,1,1,1,super fun,super fun,super fun,super fun,super fun,super fun,,,False
11051,coyote ugly,1,1,1,coyote ugly,coyote ugly,coyote ugly,coyote ugly,coyote ugly,coyote ugly,,,False
11052,finest tracks,1,1,1,finest tracks,finest tracks,finest tracks,finest tracks,finest tracks,finest tracks,,,False
11053,greatest sad songs,1,1,1,greatest sad songs,greatest sad songs,greatest sad songs,greatest sad songs,greatest sad songs,greatest sad songs,,,False
11054,amazing songwriters,1,1,1,amazing songwriters,amazing songwriters,amazing songwriters,amazing songwriters,amazing songwriters,amazing songwriters,,,False
11055,proto metal,1,5,5,proto metal,proto metal,proto metal,proto metal,proto metal,proto metal,,,False
11056,traditional heavy metal,1,7,7,traditional heavy metal,traditional heavy metal,traditional heavy metal,traditional heavy metal,traditional heavy metal,traditional heavy metal,,,False
11057,heavy blues,1,1,1,heavy blues,heavy blues,heavy blues,heavy blues,heavy blues,heavy blues,,,False
11058,old school heavy metal,1,1,1,old school heavy metal,old school heavy metal,old school heavy metal,old school heavy metal,old school heavy metal,old school heavy metal,,,False
11059,horrorcore rap,1,4,4,horrorcore rap,horrorcore rap,horrorcore rap,horrorcore rap,horrorcore rap,horrorcore rap,,,False
11060,bone thugs,2,3,4,bone thugs,bone thugs,bone thugs,bone thugs,bone thugs,bone thugs,,,False
11061,awesomeness,1,7,7,awesomeness,awesomeness,awesomeness,awesomeness,awesomeness,awesomeness,,,False
11062,mona lisa,1,1,1,mona lisa,mona lisa,mona lisa,mona lisa,mona lisa,mona lisa,,,False
11063,emo alternativo hardcore pop rock,0,0,0,emo alternativo hardcore pop rock,emo alternativo hardcore pop rock,emo alternativo hardcore pop rock,emo alternativo hardcore pop rock,emo alternativo hardcore pop rock,emo alternativo hardcore pop rock,,,False
11064,thai-pop,0,0,0,thai-pop,thai pop,thai-pop,thai pop,thai pop,thai-pop,,,False
11065,loveis,0,0,0,loveis,loveis,loveis,loveis,loveis,loveis,,,False
11066,joey boy,0,0,0,joey boy,joey boy,joey boy,joey boy,joey boy,joey boy,,,False
11067,luktung,0,0,0,luktung,luktung,luktung,luktung,luktung,luktung,,,False
11068,hardcore metal,0,0,0,hardcore metal,hardcore metal,hardcore metal,hardcore metal,hardcore metal,hardcore metal,,,False
11069,thai rock,0,0,0,thai rock,thai rock,thai rock,thai rock,thai rock,thai rock,,,False
11070,yearns to be covered,1,4,4,yearns to be covered,yearns to be covered,yearns to be covered,yearns to be covered,yearns to be covered,yearns to be covered,,,False
11071,sex music,2,3,3,sex music,sex music,sex music,sex music,sex music,sex music,,,False
11072,nighttime,1,2,2,nighttime,nighttime,nighttime,nighttime,nighttime,nighttime,,,False
11073,stuff that gets me moving,1,2,2,stuff that gets me moving,stuff that gets me moving,stuff that gets me moving,stuff that gets me moving,stuff that gets me moving,stuff that gets me moving,,,False
11074,holy fucking shit this shit is fucking awesome,1,2,2,holy fucking shit this shit is fucking awesome,holy fucking shit this shit is fucking awesome,holy fucking shit this shit is fucking awesome,holy fucking shit this shit is fucking awesome,holy fucking shit this shit is fucking awesome,holy fucking shit this shit is fucking awesome,,,False
11075,bloody great,1,2,2,bloody great,bloody great,bloody great,bloody great,bloody great,bloody great,,,False
11076,build up,1,1,1,build up,build up,build up,build up,build up,build up,,,False
11077,fav,1,1,1,fav,fav,fav,fav,fave,fave,22,Flagged: personal preference.,True
11078,distorted,1,1,1,distorted,distorted,distorted,distorted,distorted,distorted,,,False
11079,disconnection from reality,1,1,1,disconnection from reality,disconnection from reality,disconnection from reality,disconnection from reality,disconnection from reality,disconnection from reality,,,False
11080,space tech,1,1,1,space tech,space tech,space tech,space tech,space tech,space tech,,,False
11081,i would totally love this a million times,1,1,1,i would totally love this a million times,i would totally love this a million times,i would totally love this a million times,i would totally love this a million times,i would totally love this a million times,i would totally love this a million times,,,False
11082,essential instrumental versions,1,12,12,essential instrumental versions,essential instrumental versions,essential instrumental versions,essential instrumental versions,essential instrumental versions,essential instrumental versions,,,False
11083,the end,1,8,8,the end,the end,the end,the end,the end,the end,,,False
11084,exclusive,1,1,1,exclusive,exclusive,exclusive,exclusive,exclusive,exclusive,,,False
11085,sleeptronica,1,2,2,sleeptronica,sleeptronica,sleeptronica,sleeptronica,sleeptronica,sleeptronica,,,False
11086,deep sea,1,1,1,deep sea,deep sea,deep sea,deep sea,deep sea,deep sea,,,False
11087,outro,1,1,1,outro,outro,outro,outro,outro,outro,,,False
11088,intergalactic hip-hop,1,1,1,intergalactic hip-hop,intergalactic hip hop,intergalactic hip-hop,intergalactic hip hop,intergalactic hip hop,intergalactic hip-hop,,,False
11089,interesting and will do more research on this artist soon,1,4,4,interesting and will do more research on this artist soon,interesting and will do more research on this artist soon,interesting and will do more research on this artist soon,interesting and will do more research on this artist soon,interesting and will do more research on this artist soon,interesting and will do more research on this artist soon,,,False
11090,get on this,0,0,0,get on this,get on this,get on this,get on this,get on this,get on this,,,False
11091,ender thomas,1,2,2,ender thomas,ender thomas,ender thomas,ender thomas,ender thomas,ender thomas,,,False
11092,bratz,1,1,1,bratz,bratz,bratz,bratz,bratz,bratz,,,False
11093,five,0,0,0,five,five,five,five,five,five,,,False
11094,venezuelan,1,1,1,venezuelan,venezuelan,venezuelan,venezuelan,venezuelan,venezuelan,,,False
11095,yanni,1,1,1,yanni,yanni,yanni,yanni,yanni,yanni,,,False
11096,leslie mills,1,1,1,leslie mills,leslie mills,leslie mills,leslie mills,leslie mills,leslie mills,,,False
11097,yanni voices,1,1,1,yanni voices,yanni voices,yanni voices,yanni voices,yanni voices,yanni voices,,,False
11098,chloe lowery,1,1,1,chloe lowery,chloe lowery,chloe lowery,chloe lowery,chloe lowery,chloe lowery,,,False
11099,nathan pacheco,1,1,1,nathan pacheco,nathan pacheco,nathan pacheco,nathan pacheco,nathan pacheco,nathan pacheco,,,False
11100,mia sara,0,0,0,mia sara,mia sara,mia sara,mia sara,mia sara,mia sara,,,False
11101,nx zero,1,1,1,nx zero,nx zero,nx zero,nx zero,nx zero,nx zero,,,False
11102,good old fashioned life afterbirth,1,1,1,good old fashioned life afterbirth,good old fashioned life afterbirth,good old fashioned life afterbirth,good old fashioned life afterbirth,good old fashioned life afterbirth,good old fashioned life afterbirth,,,False
11103,good old fashioned death,1,1,1,good old fashioned death,good old fashioned death,good old fashioned death,good old fashioned death,good old fashioned death,good old fashioned death,,,False
11104,good old fashioned life,1,1,1,good old fashioned life,good old fashioned life,good old fashioned life,good old fashioned life,good old fashioned life,good old fashioned life,,,False
11105,good old fashioned birth,1,1,1,good old fashioned birth,good old fashioned birth,good old fashioned birth,good old fashioned birth,good old fashioned birth,good old fashioned birth,,,False
11106,johnny atterbury,1,1,1,johnny atterbury,johnny atterbury,johnny atterbury,johnny atterbury,johnny atterbury,johnny atterbury,,,False
11107,wesley jay,1,1,1,wesley jay,wesley jay,wesley jay,wesley jay,wesley jay,wesley jay,,,False
11108,kent dylan,1,1,1,kent dylan,kent dylan,kent dylan,kent dylan,kent dylan,kent dylan,,,False
11109,reigndear,1,1,1,reigndear,reigndear,reigndear,reigndear,reigndear,reigndear,,,False
11110,wee embers,1,1,1,wee embers,wee embers,wee embers,wee embers,wee embers,wee embers,,,False
11111,fine champagne cognac,1,1,1,fine champagne cognac,fine champagne cognac,fine champagne cognac,fine champagne cognac,fine champagne cognac,fine champagne cognac,,,False
11112,sleighbells,1,1,1,sleighbells,sleighbells,sleighbells,sleighbells,sleighbells,sleighbells,,,False
11113,taiwan,1,1,1,taiwan,taiwan,taiwan,taiwan,taiwan,taiwan,,,False
11114,east london,1,1,1,east london,east london,east london,east london,east london,east london,,,False
11115,recomended,1,1,1,recomended,recomended,recomended,recomended,recomended,recomended,,,False
11116,the second of the fourteenth,1,1,1,the second of the fourteenth,the second of the fourteenth,the second of the fourteenth,the second of the fourteenth,the second of the fourteenth,the second of the fourteenth,,,False
11117,royalties,1,1,1,royalties,royalties,royalties,royalties,royalties,royalties,,,False
11118,blackeyes,1,1,1,blackeyes,blackeyes,blackeyes,blackeyes,blackeyes,blackeyes,,,False
11119,luap nhoj,1,1,1,luap nhoj,luap nhoj,luap nhoj,luap nhoj,luap nhoj,luap nhoj,,,False
11120,oh cigarette,1,1,1,oh cigarette,oh cigarette,oh cigarette,oh cigarette,oh cigarette,oh cigarette,,,False
11121,your imagination goes here,1,1,1,your imagination goes here,your imagination goes here,your imagination goes here,your imagination goes here,your imagination goes here,your imagination goes here,,,False
11122,for memory,1,1,1,for memory,for memory,for memory,for memory,for memory,for memory,,,False
11123,hurse,1,1,1,hurse,hurse,hurse,hurse,hurse,hurse,,,False
11124,fourteenth,1,1,1,fourteenth,fourteenth,fourteenth,fourteenth,fourteenth,fourteenth,,,False
11125,official album,0,0,0,official album,official album,official album,official album,official album,official album,,,False
11126,snowowl records,0,0,0,snowowl records,snowowl records,snowowl records,snowowl records,snowowl records,snowowl records,,,False
11127,beacon bay,0,0,0,beacon bay,beacon bay,beacon bay,beacon bay,beacon bay,beacon bay,,,False
11128,the london school of music,0,0,0,the london school of music,the london school of music,the london school of music,the london school of music,the london school of music,the london school of music,,,False
11129,limited edition,0,0,0,limited edition,limited edition,limited edition,limited edition,limited edition,limited edition,,,False
11130,rip out my fucking heart why dont you,1,4,4,rip out my fucking heart why dont you,rip out my fucking heart why dont you,rip out my fucking heart why dont you,rip out my fucking heart why dont you,rip out my fucking heart why dont you,rip out my fucking heart why dont you,,,False
11131,fucking mental,1,1,1,fucking mental,fucking mental,fucking mental,fucking mental,fucking mental,fucking mental,,,False
11132,fucking annoying background tone,1,1,1,fucking annoying background tone,fucking annoying background tone,fucking annoying background tone,fucking annoying background tone,fucking annoying background tone,fucking annoying background tone,,,False
11133,riceboy sleeps,1,1,1,riceboy sleeps,riceboy sleeps,riceboy sleeps,riceboy sleeps,riceboy sleeps,riceboy sleeps,,,False
11134,a crock of crap,1,1,1,a crock of crap,a crock of crap,a crock of crap,a crock of crap,a crock of crap,a crock of crap,,,False
11135,their lyrics seem to describe how i feel,1,1,1,their lyrics seem to describe how i feel,their lyrics seem to describe how i feel,their lyrics seem to describe how i feel,their lyrics seem to describe how i feel,their lyrics seem to describe how i feel,their lyrics seem to describe how i feel,,,False
11136,post acid,1,1,1,post acid,post acid,post acid,post acid,post acid,post acid,,,False
11137,nome escroto,1,1,1,nome escroto,nome escroto,nome escroto,nome escroto,nome escroto,nome escroto,,,False
11138,numeros,0,0,0,numeros,numeros,numeros,numeros,numeros,numeros,,,False
11139,tosqueira,0,0,0,tosqueira,tosqueira,tosqueira,tosqueira,tosqueira,tosqueira,,,False
11140,the best metal band,1,1,1,the best metal band,the best metal band,the best metal band,the best metal band,the best metal band,the best metal band,,,False
11141,gloria,1,1,1,gloria,gloria,gloria,gloria,gloria,gloria,,,False
11142,satanic metal,1,1,1,satanic metal,satanic metal,satanic metal,satanic metal,satanic metal,satanic metal,,,False
11143,the best of bad religion,1,1,1,the best of bad religion,the best of bad religion,the best of bad religion,the best of bad religion,the best of bad religion,the best of bad religion,,,False
11144,the best of green day,1,1,1,the best of green day,the best of green day,the best of green day,the best of green day,the best of green day,the best of green day,,,False
11145,rehab,2,2,2,rehab,rehab,rehab,rehab,rehab,rehab,,,False
11146,girl-band,0,0,0,girl-band,girl band,girl band,girl band,girl band,girl band,79,,False
11147,latavia,0,0,0,latavia,latavia,latavia,latavia,latavia,latavia,,,False
11148,destiny's child,0,0,0,destiny's child,destiny's child,destiny's child,destiny's child,destiny's child,destiny's child,,,False
11149,girlbands,0,0,0,girlbands,girlbands,girlbands,girlbands,girlbands,girlbands,,,False
11150,br,0,0,0,br,br,br,br,br,br,,,False
11151,quissu munique,1,1,1,quissu munique,quissu munique,quissu munique,quissu munique,quissu munique,quissu munique,,,False
11152,qqqqqqqqqqq,1,1,1,qqqqqqqqqqq,qqqqqqqqqqq,qqqqqqqqqqq,qqqqqqqqqqq,qqqqqqqqqqq,qqqqqqqqqqq,,,False
11153,talento,1,1,1,talento,talento,talento,talento,talento,talento,,,False
11154,perfect ballad,1,1,1,perfect ballad,perfect ballad,perfect ballad,perfect ballad,perfect ballad,perfect ballad,,,False
11155,podre,1,1,1,podre,podre,podre,podre,podre,podre,,,False
11156,rotten,1,1,1,rotten,rotten,rotten,rotten,rotten,rotten,,,False
11157,stuck on repeat,1,1,1,stuck on repeat,stuck on repeat,stuck on repeat,stuck on repeat,stuck on repeat,stuck on repeat,,,False
11158,cant stop listening,1,1,1,cant stop listening,cant stop listening,cant stop listening,cant stop listening,cant stop listening,cant stop listening,,,False
11159,jornalismo,0,0,0,jornalismo,jornalismo,jornalismo,jornalismo,jornalismo,jornalismo,,,False
11160,hard grunge,1,1,1,hard grunge,hard grunge,hard grunge,hard grunge,hard grunge,hard grunge,,,False
11161,samba-rock,1,1,1,samba-rock,samba rock,samba rock,samba rock,samba rock,samba rock,,,False
11162,beautiful voice and guitar,1,1,1,beautiful voice and guitar,beautiful voice and guitar,beautiful voice and guitar,beautiful voice and guitar,beautiful voice and guitar,beautiful voice and guitar,,,False
11163,new mpb,1,5,5,new mpb,new mpb,new mpb,new mpb,new mpb,new mpb,,,False
